fname,sentence,LOC
pr3918_13,12,utøya
pr3918_13,22,danmark
pr3918_13,23,danmark
pr3918_13,24,danmark
pr3918_13,36,stalingrad
pr3918_13,37,fars kirk
pr3918_13,37,stalingrad
pr3918_13,41,stalingrad
pr3918_13,43,kors
pr3918_13,53,utøya
pr3918_13,54,st bededags evangelium
pr3919_13,17,worm
pr3920_13,7,jerusalem
pr3920_13,28,jlem
pr3920_13,42,chil
pr3920_13,43,chil
pr3920_13,59,chil
pr3922_13,3,nazareth
pr3922_13,4,jeriko
pr3922_13,4,den rige by
pr3922_13,4,jordandal
pr3922_13,7,jerusalem
pr3922_13,20,jerusalem
pr3922_13,22,den store verd
pr3922_13,22,jeriko
pr3922_13,24,nazareth
pr3922_13,80,den usynlige verd
pr3922_13,80,nazareth
pr3922_13,82,jeriko
pr3922_13,82,jlem
pr3923_13,2,norg
pr3923_13,9,fjeldbæk
pr3923_13,24,jord
pr3923_13,67,bjergbæk
pr3923_13,67,kildevæld
pr3923_13,72,israel
pr3925_13,2,kastbjerg kirk
pr3925_13,44,jlem
pr3925_13,58,kastbjerg k
pr3926_13,4,bethlehems mark
pr3926_13,12,ægypt
pr3926_13,14,udbyneder kirk
pr3926_13,52,mittenwald
pr3927_13,5,kirkeår
pr3927_13,8,pins
pr3927_13,9,kristi himmelfart
pr3927_13,13,havndal kirk
pr3927_13,22,jerusalem
pr3927_13,27,danmark
pr3927_13,30,danmark
pr3927_13,69,pins
pr3928_13,28,jord
pr3929_13,4,jerusalem
pr3929_13,5,herrens apostl
pr3929_13,10,paradis
pr3929_13,26,udbyneder kirk
pr3929_13,44,jerusalem
pr3930_13,1,udbyneder kirk
pr3930_13,21,norg
pr3930_13,21,lofot
pr3930_13,38,evangeliestyk
pr3930_13,50,latin
pr3931_13,33,jord
pr3932_13,2,korinth
pr3932_13,4,korinth
pr3932_13,11,damaskus
pr3932_13,16,damaskus
pr3932_13,39,kors
pr3932_13,45,kors
pr3933_13,9,rom
pr3933_13,18,bæk
pr3934_13,7,den sorte jord
pr3934_13,17,golgata
pr3935_13,7,jordans vand
pr3935_13,48,filippi
pr3936_13,7,udbyneder kirk
pr3937_13,19,paris
pr3937_13,19,rom
pr3937_13,55,israel
pr3938_13,44,iran
pr3938_13,46,iran
pr3938_13,56,sydeuropa
pr3938_13,56,østeuropa
pr3938_13,56,danmark
pr3938_13,57,østeuropa
pr3938_13,59,mellemøst
pr3938_13,59,afrika
pr3938_13,59,sydamerika
pr3939_13,23,danmark
pr3940_13,1,evangeliestyk
pr3940_13,8,trinitatis
pr3940_13,19,irak
pr3940_13,19,syri
pr3940_13,19,armeni
pr3940_13,32,oslo
pr3940_13,32,utøya
pr3940_13,54,bethlehem
pr3940_13,58,bethlehem
pr3941_13,64,tyrus
pr3941_13,66,israel
pr3941_13,69,mellemøst
pr3942_13,19,jerusalem
pr3942_13,72,pins
pr3943_13,27,strøg
pr3944_13,17,jerusalem
pr3944_13,17,jerusalem
pr3944_13,28,samaria
pr3944_13,38,danmark
pr3945_13,23,bethesdas dam
pr3945_13,34,bethesda
pr3945_13,68,jord
pr3946_13,15,trinitatis
pr3946_13,33,den døde lazarus
pr3946_13,48,jord
pr3947_13,1,israel
pr3948_13,3,galilæa
pr3948_13,14,galilæa
pr3948_13,25,jerusalem
pr3948_13,28,israels kong
pr3948_13,60,jord
pr3948_13,71,jerusalem
pr3949_13,10,israel
pr3949_13,14,jerusalem
pr3949_13,16,jerusalem
pr3949_13,16,jerusalem
pr3949_13,26,nazar
pr3949_13,33,himmelske art
pr3949_13,39,israel
pr3950_13,8,bibl
pr3950_13,27,evangeliestyk
pr3950_13,28,galilæa
pr3950_13,30,siloam
pr3951_13,14,havndal
pr3951_13,57,jerusalem
pr3952_13,4,jerusalem
pr3952_13,6,danmark
pr3952_13,16,jerusalem
pr3952_13,22,jerusalem
pr3952_13,42,getsemane hav
pr3953_13,39,nazareth
pr3953_13,40,kapernaum
pr3954_13,24,paradisets kyst
pr3954_13,24,øst
pr3954_13,28,jord
pr3954_13,32,jord
pr3955_13,14,mellemøst
pr3955_13,53,israels hus
pr3956_13,3,udbyned
pr3956_13,3,udbyned
pr3957_13,94,jerusalem
pr3958_13,20,jordanflod
pr3959_13,8,sibiri
pr3959_13,10,dk
pr3959_13,11,mellemøst
pr3959_13,26,danmark
pr3959_13,35,den sydlige halvkugl
pr3959_13,40,argentina
pr3959_13,42,den sydlige halvkugl
pr3959_13,46,argentina
pr3959_13,46,brasili
pr3959_13,46,peru
pr3959_13,46,chil
pr3959_13,46,australi
pr3959_13,46,new zealand
pr3959_13,54,fredsskov
pr3959_13,55,paradis
pr3959_13,56,den 3 strof
pr3959_13,56,paradis
pr3959_13,56,paradis
pr3959_13,59,paradis
pr3959_13,60,engen bæk
pr3959_13,61,det danske forår
pr3960_13,0,pastoralseminari
pr3960_13,0,horsens statsfængsel
pr3960_13,4,fængselskirk
pr3960_13,4,fængselskirk
pr3960_13,43,den 3 domssc
pr3960_13,44,den almægtiges højre hånd
pr3960_13,46,golgata
pr3960_13,50,"det gamle horsens
"
pr3960_13,50,fængselskirk
pr3960_13,64,golgata
pr3961_13,4,våbenhus
pr3961_13,39,jerusalem
pr3961_13,42,herberg
pr3962_13,4,østerland
pr3962_13,5,østerland
pr3962_13,5,orient
pr3962_13,5,iran
pr3962_13,5,irak
pr3962_13,5,indi
pr3962_13,14,jerusalem
pr3962_13,21,bethlehem
pr3962_13,31,bethlehem
pr3962_13,41,østerland
pr3963_13,28,bethlehem
pr3963_13,41,kirk
pr3964_13,8,israel
pr3964_13,9,israel
pr3964_13,15,israel
pr3964_13,33,det gamle testament
pr3964_13,33,det nye testament
pr3964_13,50,israel
pr3965_13,0,bethlehems mark
pr3965_13,4,bethlehem
pr3965_13,4,bethlehem
pr3965_13,9,davids by
pr3965_13,17,evangelium
pr3965_13,21,bethlehem
pr3965_13,23,bethlehem
pr3966_13,1,den almægtiges højre hånd
pr3966_13,10,bethlehem
pr3966_13,36,jord
pr3966_13,51,middelhav
pr3966_13,53,rom
pr3966_13,53,appia
pr3966_13,54,rom
pr3966_13,55,indi
pr3966_13,56,st jakob
pr3966_13,56,spani
pr3966_13,56,st iago de compostella
pr3966_13,56,kastbjerg
pr3966_13,56,st iago de compostella
pr3967_13,41,bethlehem
pr3967_13,42,nazareth
pr3967_13,42,jordan
pr3967_13,42,galilæa
pr3967_13,43,markusevangli
pr3967_13,43,nazareth
pr3969_13,1,den kristne kirk
pr3969_13,1,udbyneder k
pr3969_13,5,jerusalem
pr3969_13,6,eufrat
pr3969_13,6,middelhav
pr3969_13,7,middelhavsområd
pr3969_13,8,babylon
pr3969_13,9,jerusalem
pr3969_13,9,pins
pr3969_13,15,romer
pr3969_13,16,danmark
pr3969_13,24,vor frue kirkes krypt
pr3969_13,24,århus
pr3969_13,34,myanmar
pr3969_13,34,myanmar
pr3969_13,46,myanmar
pr3971_13,2,nazareth
pr3971_13,3,galilæa
pr3971_13,3,jerusalem
pr3971_13,14,jerusalem
pr3971_13,18,emmaus
pr3971_13,34,emmaus
pr3971_13,39,jerusalem
pr3971_13,42,jerusalem
pr3973_13,5,rom
pr3973_13,6,bethlehem
pr3973_13,8,bethlehem
pr3973_13,10,israel
pr3973_13,10,nazareth
pr3973_13,10,nazareth
pr3973_13,29,grav
pr3974_13,2,havn
pr3974_13,2,dannebrog
pr3974_13,5,dronningborg maskinfabrik
pr3974_13,21,det 21 årh
pr3974_13,26,jerusalem
pr3974_13,29,jerusalem
pr3974_13,30,nazareth
pr3975_13,62,nazareth
pr3976_13,4,ægypt
pr3976_13,13,warshawa
pr3976_13,27,jerusalem
pr3976_13,49,udbyneder kirk
pr3977_13,14,danmark
pr3977_13,32,den svenske kirk
pr3977_13,74,vingård
pr3978_13,0,myanmar
pr3978_13,1,myanmar
pr3978_13,4,myanmar
pr3978_13,21,børne og ungdomsarbejd
pr3978_13,72,myanmar
pr3979_13,0,jerusalem
pr3979_13,0,danmark
pr3979_13,1,jerusalem
pr3979_13,6,kirkeby
pr3979_13,7,palmesøndag
pr3979_13,47,pins
pr3980_13,26,bethlehem
pr3980_13,27,herberget 
pr3981_13,9,danmark
pr3981_13,30,udbyneder kirk
pr3981_13,44,udbyneder kirk
pr3981_13,45,den fattige lazarus
pr3983_13,38,jord
pr3983_13,40,jord
pr3983_13,40,galilæa
pr3984_13,21,danmark
pr3984_13,32,jord
pr3984_13,38,udbyneder kirk
pr3984_13,45,danmark
pr3986_13,1,bibl
pr3986_13,10,bibl
pr3986_13,64,latin
pr3986_13,64,det gamle kirkesprog
pr3987_13,0,jerusalem
pr3987_13,1,oliebjerg
pr3987_13,6,jerusalem
pr3987_13,12,jerusalem
pr3987_13,14,oliebjerg
pr3987_13,14,jlem
pr3987_13,14,tempelbjerg
pr3987_13,16,jerusalem
pr3987_13,17,jerusalem
pr3987_13,63,jerusalem
pr3987_13,68,jerusalem
pr3987_13,75,jerusalem
pr3988_13,11,vanry
pr3989_13,3,jlem
pr3989_13,3,jeriko
pr3989_13,5,samaria
pr3989_13,8,samaria
pr3989_13,10,samaria
pr3990_13,51,edens hav
pr3991_13,52,kærlighedens r
pr3992_13,6,nain
pr3992_13,27,trinitatis
pr3992_13,52,havndal kirk
pr3992_13,69,s e trinitatis
pr3993_13,1,danmark
pr3993_13,32,syri
pr3994_13,11,kapernaum
pr3995_13,6,kana
pr3995_13,9,kapernaum
pr3995_13,9,kana
pr3995_13,11,galilæa
pr3995_13,45,kana
pr3995_13,53,kapernaum
pr3996_13,1,filippi
pr3996_13,25,filippi
pr3996_13,33,jlem
pr3996_13,33,dolorosa
pr3996_13,35,golgata
pr3997_13,22,tyskland
pr3998_13,0,dk
pr3998_13,5,dk
pr3998_13,13,nazareths synagog
pr3998_13,16,galilæa
pr3998_13,53,serafim
pr3998_13,54,den gamle kirk
pr3998_13,55,udbyned
pr3998_13,58,udbyneder k
pr3999_13,5,israel
pr3999_13,5,babylon
pr3999_13,5,israel
pr3999_13,5,jerusalem
pr3999_13,5,babylon
pr3999_13,10,sydafrika
pr3999_13,19,sydafrika
pr3999_13,22,sydafrika
pr3999_13,30,babylon
pr3999_13,31,babylon
pr3999_13,33,jerusalem
pr3999_13,36,det hellige tempel
pr3999_13,36,jerusalem
pr3999_13,37,babylon
pr4000_13,41,jord
pr4000_13,70,altr
pr4000_13,70,det helligste sted
pr4000_13,74,havndal
pr4001_57,15,å
pr4002_57,11,jord
pr4004_57,16,jord
pr4004_57,51,jord
pr4004_57,64,jord
pr4006_57,48,jerusalem
pr4006_57,52,store bodsog
pr4006_57,74,østerbro
pr4008_57,11,jerusalem
pr4008_57,18,israel
pr4008_57,39,jerusalem
pr4008_57,62,jerusalem
pr4008_57,66,jerusalem
pr4009_57,0,jerusalem
pr4009_57,10,korinth
pr4009_57,13,jerusalem
pr4009_57,15,ægypt
pr4009_57,16,ægypt
pr4009_57,17,jerusalem
pr4009_57,17,jeriko by
pr4009_57,33,jerusalem
pr4009_57,35,jerusalem
pr4009_57,54,jerusalem
pr4009_57,69,jerusalem
pr4010_57,28,jordanflod
pr4010_57,45,jordanflod
pr4010_57,65,jordanflod
pr4010_57,70,jordanflod
pr4011_57,7,israel
pr4011_57,8,babylon
pr4011_57,9,israel
pr4011_57,17,egypt
pr4011_57,17,babylon
pr4011_57,17,judæa
pr4012_57,1,jerusalem
pr4012_57,13,laksegad
pr4012_57,41,tornekron
pr4012_57,41,golgata
pr4013_57,8,østerland
pr4014_57,3,nordsjælland
pr4015_57,7,rom
pr4015_57,18,hjemløseherberg
pr4016_57,11,herberg
pr4017_57,36,det gamle testament
pr4020_57,50,jord
pr4021_57,4,stog
pr4021_57,20,davidsr
pr4021_57,29,israel
pr4022_57,1,dannebrog
pr4022_57,46,betania
pr4023_57,37,det allerhelligste hvor man
pr4024_57,19,golgata
pr4025_57,78,jerusalem
pr4026_57,5,jerusalem
pr4026_57,13,det hellige hvor præst
pr4026_57,13,det allerhelligste ment
pr4027_57,22,getsemane hav
pr4027_57,36,jerusalem
pr4027_57,55,golgata
pr4028_57,28,palæstina
pr4030_57,4,galilæa
pr4030_57,5,det gamle testament
pr4031_57,25,egypt
pr4031_57,30,egypt
pr4033_57,27,etiopi
pr4033_57,27,danmark
pr4033_57,28,etiopi
pr4033_57,29,nordpol
pr4034_57,17,grækenland
pr4034_57,51,simon den spedalsk
pr4035_57,7,jerusalem
pr4035_57,79,simon den spedalsk
pr4036_57,16,jerusalem
pr4036_57,18,filippi
pr4036_57,20,simon den spedalskes hus
pr4037_57,18,jerusalem
pr4039_57,32,camelot
pr4040_57,40,jord
pr4042_57,47,galilæa
pr4042_57,58,gravens mørk
pr4042_57,70,galiæa
pr4042_57,98,galiæa
pr4043_57,8,galilæa
pr4043_57,22,galilæa
pr4047_57,1,ath
pr4049_57,51,skyen
pr4051_57,19,slotsholm
pr4053_57,15,egypt
pr4053_57,26,egypt
pr4053_57,65,egypt
pr4056_17,0,øresund
pr4056_17,1,danmark
pr4056_17,1,sver
pr4056_17,4,sver
pr4056_17,10,danmark
pr4056_17,11,danmark
pr4056_17,11,berlin
pr4056_17,25,berlin
pr4056_17,28,sver
pr4056_17,55,danmark
pr4056_17,55,mølholm
pr4056_17,55,vejl
pr4056_17,57,mølholm kirk
pr4057_17,1,århus
pr4057_17,34,danmark
pr4058_17,42,synagog
pr4058_17,42,nazar
pr4058_17,57,synagog
pr4059_17,24,amagermand
pr4060_17,32,emmaus
pr4060_17,66,emmausvej
pr4061_17,4,haiti
pr4061_17,38,haiti
pr4061_17,41,haiti
pr4061_17,44,haiti
pr4061_17,49,haiti 
pr4061_17,49,kana
pr4061_17,54,haiti
pr4061_17,65,haitis
pr4061_17,80,haiti
pr4061_17,81,haiti
pr4062_17,9,rom
pr4062_17,11,rom
pr4062_17,12,"den gamle
peterskirk"
pr4062_17,35,augsburg
pr4062_17,59,augsburg
pr4062_17,64,mattæusevangeli
pr4062_17,74,spørgsmål
pr4063_17,0,japan
pr4063_17,1,jord
pr4063_17,8,japan
pr4064_17,5,vesttyskland
pr4064_17,6,østtyskland
pr4065_17,9,columbia
pr4067_17,15,danmark
pr4068_17,4,berlin
pr4068_17,4,frankr
pr4068_17,11,lejr
pr4071_17,0,mellemøst
pr4071_17,0,ægypt
pr4071_17,4,ægypt
pr4071_17,6,ægypt
pr4071_17,9,amerika
pr4071_17,9,mos
pr4071_17,15,ægypt
pr4072_17,1,norg
pr4072_17,10,zakæus
pr4072_17,33,zakæus
pr4072_17,38,jeriko
pr4072_17,41,norg
pr4072_17,54,norg
pr4073_17,60,afrika
pr4073_17,60,norg
pr4074_17,2,ghana
pr4074_17,3,spani
pr4074_17,4,spani
pr4074_17,6,spani
pr4074_17,7,madrid
pr4074_17,10,spani
pr4074_17,11,københavn
pr4074_17,19,danmark
pr4074_17,21,spani
pr4074_17,23,ghana
pr4074_17,50,danmark
pr4074_17,62,ghana
pr4075_17,4,israel
pr4075_17,38,afrika
pr4075_17,38,norg
pr4075_17,40,afrika
pr4075_17,40,norg
pr4075_17,45,afrika
pr4075_17,46,norg
pr4076_17,4,valmu
pr4076_17,6,valmu
pr4076_17,9,valmu
pr4076_17,23,afrika
pr4077_17,4,thailand
pr4077_17,6,thailand
pr4077_17,9,danmark
pr4077_17,15,thailand
pr4077_17,23,danmark
pr4077_17,23,thailand
pr4077_17,26,thailand
pr4077_17,26,asi
pr4078_17,1,rom
pr4078_17,17,rom
pr4079_17,2,føtex
pr4081_17,6,den gamle verd
pr4081_17,21,amerika
pr4081_17,30,usa
pr4081_17,34,usa
pr4081_17,35,alabama
pr4081_17,42,amerika
pr4081_17,43,ku klux klan
pr4081_17,43,alabama
pr4081_17,46,nachville 
pr4081_17,76,strøg
pr4082_17,0,skovkrog
pr4082_17,0,rømersvej
pr4082_17,21,mølholm
pr4082_17,46,skovkrog
pr4082_17,48,betlehem
pr4084_17,0,ålborg lufthavn
pr4084_17,2,norg
pr4084_17,2,åndalsn
pr4084_17,6,norg
pr4084_17,7,norg
pr4084_17,30,england
pr4084_17,33,jerusalem
pr4084_17,40,schopis
pr4084_17,44,jerusalem
pr4084_17,48,nazar
pr4085_17,16,nordkorea
pr4085_17,17,nordkorea
pr4085_17,21,nordkorea
pr4085_17,23,japan
pr4085_17,30,nordkorea
pr4085_17,39,nordkorea
pr4085_17,68,nordkorea
pr4086_17,0,øer
pr4086_17,1,sprogø
pr4086_17,2,sprogø
pr4086_17,4,danmark
pr4086_17,9,sprogø
pr4086_17,9,brejning
pr4086_17,19,sprogø
pr4086_17,29,storebælt
pr4086_17,29,sprogø
pr4086_17,33,jord
pr4086_17,48,spogø
pr4087_17,13,afrika
pr4088_17,10,getsemane hav
pr4089_17,7,amerika
pr4089_17,8,det forjættede land
pr4089_17,39,afrika
pr4089_17,39,mulighedernes land
pr4090_17,1,norg
pr4090_17,2,utøya
pr4090_17,7,utøya
pr4090_17,9,det gamle testament
pr4090_17,23,bibel
pr4090_17,27,utøya
pr4090_17,47,bibel
pr4090_17,52,brejvik
pr4090_17,52,utøya
pr4090_17,60,utøya
pr4091_17,4,danmark
pr4092_17,1,himalay
pr4092_17,5,"mount
"
pr4092_17,7,tib
pr4092_17,7,kina
pr4092_17,10,tib
pr4092_17,11,tib
pr4092_17,11,indi
pr4092_17,16,tib
pr4092_17,16,kina
pr4093_17,45,den nye unge kirk
pr4094_17,0,jerusalem
pr4094_17,10,jerusalem
pr4096_17,3,norg
pr4096_17,7,frederiksholms kanal 
pr4096_17,7,rønnebæksholm
pr4096_17,7,næstved
pr4096_17,58,emmaus
pr4097_17,3,århus
pr4097_17,8,"det
nordlige irak"
pr4097_17,9,danmark
pr4097_17,19,mølholm
pr4097_17,39,jord
pr4097_17,60,garizim bjerg
pr4097_17,60,jerusalem
pr4097_17,78,århus
pr4098_17,0,norg
pr4098_17,9,skandinavi
pr4099_17,35,rom
pr4100_17,1,det sydlige mexico
pr4100_17,6,jord
pr4100_17,10,jord
pr4101_17,0,"hvidsten
kro"
pr4101_17,7,forklarelsens bjerg
pr4101_17,7,paradisets bjerg
pr4101_17,18,nazar
pr4103_17,0,det politiske univ
pr4105_17,0,denv
pr4105_17,0,colorado
pr4105_17,0,usa
pr4105_17,1,usa
pr4105_17,10,usa
pr4105_17,40,denv
pr4105_17,65,denv
pr4106_17,36,jord
pr4107_17,5,vietnam
pr4107_17,10,vietnam
pr4107_17,25,vietnam
pr4107_17,25,usa
pr4107_17,28,miss saigon
pr4108_17,54,hinad
pr4109_17,0,shin donghuek
pr4109_17,1,nordkorea
pr4109_17,2,shin donghuek
pr4109_17,7,camp 14
pr4109_17,9,shin donghuek
pr4109_17,15,shin donghuek
pr4109_17,18,kina
pr4109_17,37,camp 14s
pr4109_17,66,usa
pr4109_17,73,mølholm kirk
pr4110_17,22,lazarus
pr4110_17,55,laszarus
pr4110_17,55,jesu egen vej
pr4111_17,73,toldbod
pr4112_17,3,vejle  og så
pr4112_17,17,det tørre land
pr4113_17,9,ungarn
pr4113_17,12,ungarn
pr4113_17,14,ungarn
pr4113_17,15,europapalament
pr4113_17,16,ungarn
pr4113_17,17,szegedi
pr4113_17,20,auschwitz
pr4113_17,20,dachau
pr4113_17,41,det sande liv
pr4114_17,53,pol
pr4115_17,1,de gamles græns
pr4116_17,1,toulous
pr4116_17,43,mamres lund
pr4117_17,8,jerusalem
pr4117_17,16,ægypt
pr4117_17,37,ægypt
pr4117_17,38,ægypt
pr4117_17,38,jerusalem
pr4117_17,55,ægypt
pr4118_17,1,gellerup
pr4118_17,1,århus
pr4118_17,5,århus
pr4118_17,6,københavn
pr4118_17,7,gellerup
pr4118_17,18,gellerup
pr4118_17,30,århus
pr4118_17,32,århus
pr4118_17,55,gellerup
pr4120_17,9,wien
pr4120_17,10,wien
pr4120_17,19,theresienstad
pr4120_17,20,tjekkoslovaki
pr4120_17,20,tyskland
pr4120_17,49,areopago
pr4121_17,28,mølholm kirk
pr4122_17,0,danmark
pr4122_17,32,jerusalem
pr4123_17,12,danmark
pr4123_17,45,israel
pr4123_17,59,jerusalem
pr4124_17,3,sydafrika
pr4124_17,8,sydafrika
pr4124_17,14,sydafrika
pr4124_17,14,sydafrika
pr4124_17,15,nelson mandela
pr4124_17,19,mandela
pr4124_17,27,sydafrika
pr4124_17,33,sydafrika
pr4124_17,41,danmark
pr4124_17,49,mølholm
pr4125_17,0,georgia
pr4125_17,28,georgia
pr4126_17,10,synagog
pr4126_17,17,synagog
pr4126_17,17,nazar
pr4128_17,19,babelstårn
pr4129_17,0,park
pr4129_17,0,kbh
pr4129_17,14,park
pr4129_17,23,pins
pr4130_17,76,kirkebænk
pr4130_17,76,vejl
pr4130_17,76,københavn
pr4131_17,1,robben island
pr4131_17,10,nelson mandela
pr4131_17,17,sydafrika
pr4133_17,0,new york
pr4133_17,7,danmark
pr4133_17,14,københavns lufthavn
pr4133_17,14,københavn
pr4133_17,23,new york
pr4133_17,24,facebook
pr4133_17,52,danmark
pr4133_17,67,københavns lufthavn
pr4134_17,42,pins
pr4135_17,1,tyrki
pr4135_17,6,pøbl
pr4135_17,11,brasili
pr4135_17,16,brasili
pr4135_17,19,danmark
pr4136_17,38,toldbod
pr4136_17,40,zakuæus
pr4136_17,54,zakæus
pr4137_17,1,fredericia
pr4137_17,4,spani
pr4137_17,14,fredericia
pr4137_17,14,gårslev
pr4137_17,23,gårslev
pr4138_17,10,damaskus
pr4138_17,11,syri
pr4138_17,28,damaskus 
pr4138_17,51,damaskus
pr4139_17,11,bosni
pr4139_17,12,danmark
pr4139_17,12,jugoslavi
pr4139_17,15,danmark
pr4139_17,15,danmark
pr4139_17,22,jugoslavi
pr4139_17,43,danmark
pr4141_17,4,filippinerne 
pr4141_17,16,filippin
pr4141_17,43,filippin
pr4141_17,51,nazareth
pr4141_17,59,filippin
pr4142_17,2,vejleområd
pr4142_17,3,danmark
pr4142_17,8,gurtemala
pr4142_17,15,gurtemala
pr4142_17,19,påsken  ude på børnehjemmet 
pr4142_17,24,gurtemala
pr4142_17,25,danmark
pr4142_17,45,gurtemala
pr4143_17,0,brorfeld
pr4143_17,20,brorfelde 
pr4144_17,6,hjem
pr4144_17,25,verd
pr4145_17,16,usa
pr4145_17,16,s
pr4145_17,18,københavn
pr4145_17,47,jord
pr4145_17,50,mølholm
pr4145_17,50,vinding
pr4145_17,50,skib
pr4145_17,51,aalborg
pr4145_17,51,vestre fængsel
pr4146_17,46,det guds eget punk
pr4147_17,7,det ubeskrevede nye år
pr4147_17,53,det nye land
pr4148_17,51,nazar
pr4149_17,0,vejl
pr4149_17,2,vejl
pr4149_17,3,zambia
pr4149_17,3,vejl
pr4151_17,38,de hellige hal
pr4152_17,0,herning
pr4152_17,15,england
pr4152_17,25,kirkevælving
pr4152_17,47,nazar
pr4153_17,67,mølholm kirk
pr4154_17,35,nazar
pr4154_17,36,nazar
pr4154_17,65,nazar
pr4156_17,5,msket
pr4157_17,0,sydkorea
pr4157_17,11,siloa
pr4157_17,22,sydkorea
pr4157_17,73,sydkorea
pr4158_17,32,danmark
pr4158_17,36,balkan
pr4160_17,13,danmark
pr4160_17,20,johannes åbenbaring
pr4162_17,10,pakistan
pr4162_17,81,jerusalem
pr4163_17,1,københavn
pr4163_17,3,jylland
pr4163_17,3,københavn
pr4164_17,6,de franske landevej
pr4164_17,33,vinding  mølholm
pr4165_17,4,europa
pr4166_17,67,himmer
pr4167_17,0,vietnam
pr4167_17,0,vietnam
pr4167_17,4,vietnam
pr4167_17,11,vietnam
pr4167_17,17,vietnam
pr4167_17,22,vietnam
pr4167_17,42,vietnam
pr4169_17,20,brasili
pr4169_17,20,tyskland
pr4170_17,15,mølholm kirk
pr4170_17,31,lazarus
pr4171_17,41,johannesevangeli
pr4171_17,86,mølholm kirk
pr4171_17,88,mølholm
pr4173_17,2,ol
pr4173_17,8,danmark
pr4174_17,6,jerusalem
pr4174_17,7,jerusalem
pr4174_17,9,bethlehem
pr4174_17,29,kirk
pr4175_17,5,berlinmur
pr4175_17,11,vestberlin 
pr4175_17,18,berlinmur
pr4177_17,34,emmaus
pr4177_17,36,mølholm kirk
pr4177_17,42,jord
pr4177_17,43,jord
pr4178_17,8,syri
pr4179_17,19,mølholm kirk
pr4179_17,44,pins
pr4180_17,7,rwanda
pr4180_17,8,rwanda
pr4180_17,32,rwanda
pr4180_17,36,kors
pr4181_17,12,kiev
pr4181_17,36,kiev 
pr4181_17,43,nazar
pr4182_17,10,rusland
pr4182_17,26,usa
pr4182_17,27,sovjetunion
pr4182_17,32,rusland
pr4183_17,4,grams  og s
pr4184_17,2,paris
pr4184_17,16,eiffeltårnet eller triumfbu
pr4185_17,2,viborg
pr4185_17,41,msket
pr4185_17,43,msket
pr4186_17,2,bataclan
pr4186_17,10,bataclan
pr4186_17,10,paris
pr4187_17,16,københavn
pr4187_17,64,krudttønd
pr4187_17,64,synagog
pr4189_17,58,pins
pr4190_17,55,emmaus
pr4191_17,1,paris  så
pr4191_17,31,paris
pr4191_17,53,kana
pr4191_17,54,paris
pr4191_17,59,sinajs bjerg
pr4194_17,39,afrika
pr4194_17,68,mølholm
pr4194_17,69,afrika
pr4194_17,73,mølholm  el
pr4194_17,73,afrika
pr4196_17,5,usa
pr4196_17,5,s
pr4196_17,5,indianola
pr4196_17,5,mississippi
pr4196_17,6,mississippi
pr4196_17,7,ku klux klanbevæg
pr4196_17,11,ku klux klan
pr4196_17,14,ku klux klan 
pr4196_17,17,ku klux klan
pr4196_17,17,charleston
pr4196_17,39,tunesi
pr4196_17,39,kuwait
pr4196_17,39,frankr
pr4196_17,43,afvænningsklinik
pr4198_17,14,slag
pr4198_17,14,vejl
pr4198_17,17,københavn
pr4198_17,20,slag
pr4198_17,23,antvorskov
pr4199_17,0,aalborg
pr4199_17,6,utøya
pr4199_17,10,utøya  og i
pr4199_17,20,utøya
pr4199_17,30,utøya
pr4199_17,69,utøya
pr4201_17,0,danmark
pr4201_17,1,iss
pr4201_17,4,rusland
pr4201_17,24,mar
pr4201_17,31,usa
pr4201_17,31,mellemøst
pr4202_17,10,jord
pr4202_17,24,korbu
pr4203_17,3,berlin
pr4203_17,13,fjord
pr4203_17,13,munkebjerg
pr4203_17,15,berlin
pr4203_17,19,munkebjergskov
pr4203_17,20,berlin
pr4203_17,23,korbu
pr4203_17,25,berlin
pr4203_17,40,berlin
pr4203_17,49,berlin
pr4203_17,53,danevirke  forsvarsmur
pr4203_17,53,slesv
pr4203_17,54,berlinmur
pr4203_17,54,vestbred
pr4203_17,54,ungarn
pr4203_17,57,tyskland
pr4203_17,76,korint
pr4203_17,87,berlin
pr4206_17,64,abramham
pr4207_17,44,amag
pr4208_17,9,paris 
pr4208_17,12,paris
pr4208_17,23,paris
pr4208_17,28,paris
pr4208_17,29,frankr
pr4208_17,29,tyskland
pr4208_17,38,paris
pr4208_17,61,paris
pr4209_17,1,storbæltsbro
pr4209_17,1,københavns hovedbanegård
pr4209_17,16,jerusalem
pr4209_17,43,jerusalem
pr4209_17,76,kana
pr4209_17,76,forklarelsens bjerg
pr4210_17,61,msket
pr4212_17,9,rom
pr4212_17,10,circus maximus
pr4212_17,10,maximus
pr4212_17,10,colosseum
pr4212_17,11,colosseum
pr4212_17,13,colossum
pr4212_17,14,circus maximus
pr4212_17,59,her
pr4214_17,50,babelstårn
pr4215_17,6,auschwitz
pr4215_17,29,bruxel
pr4215_17,31,auschwitz
pr4215_17,34,auschwitz
pr4215_17,41,aushwitz
pr4215_17,46,aushwitz
pr4217_17,22,næstved
pr4217_17,58,jord
pr4217_17,59,jord
pr4217_17,62,næstved
pr4217_17,63,suseåen  
pr4218_17,31,paris
pr4219_17,22,jerusalem
pr4219_17,44,gravens mørk
